School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Mareeba State High School,Mareeba,109,70,1,48,21,54,--,15,83%,93%,70,28,11,1,20,11,--,--,--,1,38,20,10,14,6,1,--,--,--,1,,,,,,,54,49,17,3,2,11,5,--,--,--,2,54,21,31,18,13,15,7,--,--,--,--,12,14,17,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,247,233,--,57,20,196,--,1,97%,97%,233,51,20,43,42,2,--,--,--,12,14,6,--,5,4,--,--,--,--,1,,,,,,,196,189,7,5,--,4,--,--,--,--,8,51,44,50,15,48,42,2,--,--,--,5,55,62,46,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,60,47,--,51,21,42,--,0,100%,84%,47,38,13,3,31,11,--,--,--,1,13,13,8,4,10,--,--,--,--,--,,,,,,,42,39,33,7,2,28,10,--,--,--,1,18,8,18,14,5,13,1,--,--,--,--,5,12,9,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Rosalie,Paddington,30,21,--,16,2,15,--,0,90%,91%,21,10,2,9,10,1,--,--,--,--,9,6,--,6,4,--,--,--,--,1,,,,,,,15,12,1,--,--,1,1,--,--,--,1,15,9,15,2,15,13,--,--,--,--,--,2,6,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,188,157,--,109,24,115,--,9,91%,91%,157,94,20,32,72,12,--,--,4,9,31,15,4,10,6,2,--,--,1,--,,,,,,,115,105,50,11,15,37,6,--,--,5,7,73,52,59,13,27,41,8,--,--,--,2,13,29,41,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,182,79,10,144,26,76,--,0,95%,86%,79,51,8,41,35,8,--,--,--,9,93,84,15,74,22,2,--,--,--,12,10,9,3,9,4,--,76,50,40,5,25,26,5,--,--,--,14,96,29,95,18,90,31,5,--,--,--,7,4,8,16,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,79,58,--,20,5,67,--,4,82%,94%,58,13,2,--,11,3,--,--,--,4,21,7,3,--,4,--,--,--,--,4,,,,,,,67,53,15,--,--,15,2,--,--,--,7,12,5,5,5,--,--,1,--,--,--,1,5,19,20,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,4,--,4,2,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,4,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,103,82,--,102,7,41,--,0,100%,92%,82,81,5,77,55,--,--,--,5,1,21,21,2,19,13,--,--,--,--,1,,,,,,,41,35,41,1,40,12,--,--,--,5,2,62,47,61,6,56,56,--,--,--,--,--,5,10,8,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,221,208,--,149,30,123,--,5,98%,93%,208,141,26,82,110,14,--,--,2,16,13,8,4,4,2,--,--,--,--,4,,,,,,,123,123,78,6,49,60,2,--,--,1,3,98,85,71,24,37,52,12,--,--,1,17,10,41,41,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,130,121,--,23,6,125,--,2,94%,99%,121,22,5,--,21,--,--,--,5,2,9,1,1,--,--,--,--,--,--,--,,,,,,,125,119,22,5,--,21,--,--,--,5,1,5,2,1,1,--,--,--,--,--,--,1,40,42,31,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,151,103,5,115,16,85,--,0,95%,81%,103,75,11,51,55,13,1,--,--,12,43,35,4,33,7,--,--,--,--,5,5,5,1,5,--,--,85,71,49,2,27,30,6,1,--,--,7,61,32,61,13,57,32,7,--,--,--,10,9,17,28,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,109,66,--,84,34,41,--,2,96%,94%,66,45,24,19,32,13,--,--,5,10,43,39,10,30,16,3,--,--,--,1,,,,,,,41,34,18,4,12,4,2,--,--,5,3,68,32,66,30,37,44,14,--,--,--,8,4,12,13,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,15,6,--,9,8,8,--,4,73%,80%,6,4,3,--,3,--,--,--,1,1,9,5,5,--,2,--,--,--,--,--,,,,,,,8,5,6,6,--,2,--,--,--,1,1,7,1,3,2,--,3,--,--,--,--,--,0,1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,28,23,--,24,7,17,--,0,96%,90%,23,20,7,12,15,6,--,--,--,1,5,4,--,4,2,--,--,--,--,--,,,,,,,17,16,15,4,7,10,5,--,--,--,1,11,7,9,3,9,7,1,--,--,--,--,4,3,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,81,59,--,76,11,42,--,2,95%,100%,59,58,9,58,9,3,--,--,2,--,22,18,2,18,2,1,--,--,--,--,,,,,,,42,36,39,3,39,7,2,--,--,2,--,39,23,37,8,37,4,2,--,--,--,--,4,9,13,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,74,47,1,44,13,39,--,7,86%,93%,47,27,5,11,18,8,--,--,--,6,26,17,8,10,4,1,--,--,--,1,,,,,,,39,33,18,6,2,7,7,--,--,--,4,34,14,26,7,19,15,2,--,--,--,3,8,8,12,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,19,14,--,16,4,7,--,1,95%,100%,14,12,2,9,9,1,--,--,1,1,5,4,2,3,3,--,--,--,--,--,,,,,,,7,7,5,1,3,4,--,--,--,1,--,12,7,11,3,9,8,1,--,--,--,1,1,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,74,56,--,60,16,34,--,1,93%,95%,56,47,13,24,41,--,--,--,--,--,18,13,3,12,6,--,--,--,--,1,,,,,,,34,28,21,8,6,19,--,--,--,--,1,40,28,39,8,30,28,--,--,--,--,--,3,7,10,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,125,88,--,83,13,52,--,8,90%,88%,88,59,9,30,49,10,--,--,--,4,37,24,4,13,17,3,--,--,--,--,,,,,,,52,41,24,4,4,22,1,--,--,--,4,73,47,59,9,39,44,12,--,--,--,--,6,13,17,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,140,131,1,24,--,99,--,5,96%,95%,131,21,--,1,19,2,1,--,--,8,8,3,--,2,2,--,--,--,--,3,,,,,,,99,99,13,--,--,12,2,1,--,--,2,40,32,11,--,3,9,--,--,--,--,9,43,32,21,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,80,54,1,33,17,41,--,11,79%,96%,54,24,10,14,16,6,--,--,--,1,25,9,7,3,3,--,--,--,--,2,,,,,,,41,35,13,3,8,11,2,--,--,--,3,38,19,20,14,9,8,4,--,--,--,--,4,11,11,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,125,113,--,40,7,73,--,9,92%,95%,113,38,5,1,33,10,1,--,--,10,12,2,2,--,--,--,--,--,--,2,,,,,,,73,72,19,1,--,18,1,1,--,--,1,52,41,21,6,1,15,9,--,--,--,11,15,27,21,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,103,81,2,102,9,73,--,0,99%,93%,81,81,7,80,18,5,--,--,--,10,20,20,2,20,1,1,--,--,--,6,2,1,--,1,--,--,73,63,73,5,72,14,2,--,--,--,12,28,18,28,4,28,5,4,--,--,--,4,9,16,24,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,30,7,--,23,4,4,--,5,80%,67%,7,6,2,3,3,3,--,--,--,1,23,17,2,14,4,1,--,--,--,--,,,,,,,4,1,2,--,--,2,--,--,--,--,--,26,6,21,4,17,5,4,--,--,--,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,28,18,--,13,4,14,--,5,79%,90%,18,9,3,--,8,3,--,--,--,1,10,4,1,--,3,--,--,--,--,--,,,,,,,14,12,7,2,--,6,2,--,--,--,--,14,6,6,2,--,5,1,--,--,--,1,1,2,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,305,243,--,139,21,204,15,6,91%,93%,243,105,18,55,54,8,2,--,13,11,62,34,3,25,11,--,--,--,2,7,,,,,,,204,177,66,9,17,46,7,2,--,14,8,84,50,72,11,63,18,1,--,--,1,10,28,38,79,49,10,,,,,,,,,,,,2,1,1,1,--,1,--,--,--,--,--,0,6,2,7
Moura State High School,Moura,22,10,2,13,4,8,--,3,68%,100%,10,8,1,5,7,--,--,--,--,1,10,5,3,2,1,--,--,--,--,--,,,,,,,8,6,4,1,2,4,--,--,--,--,1,12,4,9,3,5,4,--,--,--,--,--,0,3,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,106,90,--,53,12,61,--,4,92%,97%,90,45,10,19,42,--,--,--,--,10,16,8,2,5,6,--,--,--,--,1,,,,,,,61,57,12,1,1,10,--,--,--,--,4,45,33,41,11,23,38,--,--,--,--,7,10,17,14,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,18,12,--,15,6,--,--,3,83%,--,12,12,4,12,2,1,--,--,--,--,6,3,2,2,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,143,140,--,75,27,93,--,0,99%,93%,140,73,25,13,53,18,--,--,--,14,3,2,2,--,1,1,--,--,--,2,,,,,,,93,92,34,2,6,30,2,--,--,--,6,50,48,41,25,7,24,17,--,--,--,10,21,33,26,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,6,--,6,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,76,52,--,21,7,45,--,15,76%,94%,52,15,3,--,7,9,--,--,--,2,24,6,4,1,2,1,--,--,--,4,,,,,,,45,42,8,--,--,5,4,--,--,--,3,31,10,13,7,1,4,6,--,--,--,3,8,11,16,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,61,34,--,43,13,23,--,5,89%,94%,34,23,5,17,15,4,--,--,--,2,27,20,8,10,6,--,--,--,--,2,,,,,,,23,20,12,2,5,8,2,--,--,--,1,38,14,31,11,22,13,2,--,--,--,3,2,6,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,110,89,--,46,26,93,--,1,91%,93%,89,35,21,5,27,5,1,--,2,7,21,11,5,4,5,--,--,--,--,2,,,,,,,93,80,30,18,1,24,5,--,--,2,8,17,9,16,8,8,8,--,1,--,--,1,15,34,24,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,14,--,14,3,1,--,--,0,21%,--,,,,,,,,,,,,,,,,,,,,,14,3,1,--,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,199,144,2,105,56,129,--,16,84%,96%,144,82,46,19,57,13,--,--,20,13,53,22,10,5,14,--,--,--,--,3,2,1,--,1,--,--,129,110,55,26,11,36,6,--,--,20,10,68,34,49,30,13,35,7,--,--,--,6,19,32,34,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,72,38,3,35,11,34,--,15,69%,96%,38,23,9,6,20,--,--,--,--,--,31,12,2,6,5,--,--,--,--,--,,,,,,,34,29,16,6,3,12,--,--,--,--,--,35,9,19,5,9,13,--,--,--,--,--,5,5,11,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,180,146,2,115,24,107,--,10,91%,92%,146,97,20,25,69,43,--,--,--,13,32,18,4,10,9,2,--,--,--,2,,,,,,,107,101,60,12,5,44,24,--,--,--,10,71,45,55,12,30,34,21,--,--,--,5,18,24,27,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,106,78,3,80,12,50,--,1,94%,95%,78,58,9,30,42,8,--,--,--,5,25,19,2,13,11,1,--,--,--,2,3,3,1,3,--,--,50,43,26,7,7,18,4,--,--,--,4,53,35,51,4,36,35,5,--,--,--,3,4,14,13,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,172,128,1,113,32,96,--,5,94%,96%,128,80,25,35,70,9,--,--,1,5,43,33,7,23,20,2,--,--,--,4,,,,,,,96,82,47,13,11,38,2,--,--,1,3,75,46,66,19,47,52,9,--,--,--,6,11,25,31,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,6,--,--,4,--,--,--,2,67%,--,,,,,,,,,,,6,4,--,4,--,--,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,86,71,--,72,6,46,--,3,94%,97%,71,62,6,56,45,7,--,--,--,6,15,10,--,9,6,--,--,--,--,2,,,,,,,46,43,36,3,33,23,3,--,--,--,3,40,28,36,3,32,28,4,--,--,--,5,6,4,15,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,131,56,1,67,12,59,--,29,66%,95%,56,36,5,1,35,9,--,--,1,--,74,31,7,11,24,2,--,--,--,2,,,,,,,59,40,28,2,1,27,4,--,--,1,1,71,16,39,10,11,32,7,--,--,--,1,12,6,22,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,55,35,1,36,6,23,--,2,84%,93%,35,25,3,8,19,1,--,--,--,3,19,11,3,5,6,2,--,--,--,1,,,,,,,23,17,11,2,2,8,1,--,--,--,2,31,18,25,4,11,17,2,--,--,--,2,1,2,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,26,4,--,12,--,3,--,13,50%,--,4,3,--,1,3,--,--,--,--,1,22,9,--,6,2,1,--,--,--,--,,,,,,,3,3,2,--,--,2,--,--,--,--,1,23,1,10,--,7,3,1,--,--,--,--,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,38,26,--,7,2,33,--,1,74%,91%,26,5,--,--,4,1,--,--,--,1,12,2,2,--,1,--,--,--,--,1,,,,,,,33,24,5,--,--,4,1,--,--,--,2,5,2,2,2,--,1,--,--,--,--,--,4,6,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,114,94,--,41,6,84,--,7,90%,95%,94,32,3,4,15,21,--,--,3,7,20,9,3,5,4,--,--,--,--,2,,,,,,,84,79,24,--,--,13,14,--,--,3,4,30,15,17,6,9,6,7,--,--,--,5,13,28,28,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanda State High School,Salisbury,61,39,2,30,5,30,--,6,80%,100%,39,20,4,11,11,2,--,--,--,4,20,10,1,8,1,--,--,--,--,5,,,,,,,30,21,14,1,8,8,1,--,--,--,7,29,18,16,4,11,4,1,--,--,--,2,2,5,4,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,52,32,--,35,19,19,--,8,79%,100%,32,26,14,14,19,8,--,--,--,2,20,9,5,6,3,--,--,--,--,--,,,,,,,19,16,10,6,4,6,4,--,--,--,--,33,16,25,13,16,16,4,--,--,--,2,3,7,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,115,115,--,--,--,90,--,0,100%,94%,115,--,--,--,--,--,--,--,3,3,,,,,,,,,,,,,,,,,90,90,--,--,--,--,--,--,--,3,2,25,25,--,--,--,--,--,--,--,--,1,26,37,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,32,25,1,2,2,30,--,0,81%,95%,25,1,1,--,1,--,--,--,1,3,6,1,1,--,--,--,--,--,--,--,,,,,,,30,25,1,1,--,1,--,--,--,1,3,1,0,1,1,--,--,--,--,--,--,--,5,11,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,74,63,--,48,2,53,--,6,91%,91%,63,44,2,--,31,21,--,--,--,11,11,4,--,--,3,1,--,--,--,1,,,,,,,53,51,36,2,--,25,17,--,--,--,7,21,12,12,--,--,9,5,--,--,--,5,2,13,20,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,61,54,--,21,11,54,--,1,97%,94%,54,16,7,12,6,2,--,--,1,1,7,5,4,3,2,--,--,--,--,1,,,,,,,54,50,15,6,9,4,1,--,--,1,2,7,4,6,5,6,4,1,--,--,--,--,8,11,16,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,163,162,--,151,53,43,--,0,100%,96%,162,150,52,131,117,18,--,--,4,18,1,1,1,1,--,--,--,--,--,--,,,,,,,43,43,31,7,20,27,3,--,--,3,2,120,119,120,46,112,90,15,--,--,1,16,1,16,14,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,138,133,1,28,17,103,--,1,96%,95%,133,28,17,--,13,8,1,--,--,11,,,,,,,,,,,,,,,,,103,100,9,4,--,6,--,--,--,--,3,34,33,19,13,--,7,8,1,--,--,8,18,33,39,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,295,249,--,225,46,108,--,4,98%,87%,249,186,44,127,132,14,--,--,2,13,46,39,2,36,11,1,--,--,--,2,,,,,,,108,103,45,5,11,35,2,--,--,2,2,187,146,180,41,152,108,13,--,--,--,13,19,34,36,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,169,124,--,166,24,69,--,1,99%,90%,124,123,15,123,29,7,1,--,1,12,45,43,9,40,9,1,--,--,--,1,,,,,,,69,63,68,5,68,13,4,--,--,1,6,100,61,98,19,95,25,4,1,--,--,7,4,15,17,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,9,3,--,1,--,8,--,0,33%,67%,3,1,--,1,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,--,1,--,1,--,--,--,--,0,0,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,32,23,--,7,4,22,--,3,84%,84%,23,3,1,2,1,--,--,--,--,--,9,4,3,1,--,1,--,--,--,--,,,,,,,22,20,1,1,--,1,--,--,--,--,--,10,3,6,3,3,--,1,--,--,--,--,3,8,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,247,191,--,113,10,194,--,4,89%,99%,191,83,8,30,69,1,--,--,--,4,56,30,2,23,10,2,--,--,--,4,,,,,,,194,166,64,3,13,59,2,--,--,--,3,53,25,49,7,40,20,1,--,--,--,5,38,44,62,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,256,180,--,197,23,128,--,11,91%,95%,180,145,15,106,111,17,--,--,--,17,76,52,8,45,35,--,--,--,--,4,,,,,,,128,105,85,5,66,54,6,--,--,--,10,128,75,112,18,85,92,11,--,--,--,11,18,24,42,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove Mackay,112,63,1,38,20,62,--,24,68%,93%,63,25,14,1,18,1,--,--,--,3,48,13,6,2,5,2,--,--,--,--,,,,,,,62,46,22,11,--,17,--,--,--,--,2,49,17,16,9,3,6,3,--,--,--,1,4,19,13,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,77,42,--,37,30,41,--,12,77%,84%,42,20,16,7,15,2,--,--,--,3,35,17,14,5,6,1,--,--,--,1,,,,,,,41,32,13,8,6,9,2,--,--,--,2,36,10,24,22,6,12,1,--,--,--,2,1,6,15,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,121,78,2,59,26,62,--,10,82%,96%,78,38,17,7,19,15,--,--,--,5,41,21,9,9,5,4,--,--,--,--,,,,,,,62,51,17,5,2,10,4,--,--,--,2,57,27,42,21,14,14,15,--,--,--,3,8,13,23,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,83,64,--,1,--,--,66,14,83%,91%,64,1,--,--,1,--,--,--,3,--,19,--,--,--,--,--,--,--,--,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,61,1,--,--,1,--,--,--,3,1,13,3,--,--,--,--,--,--,--,--,2,2,13,23,27
Queensland Academy for Creative Industries,Kelvin Grove,42,35,--,--,--,--,39,2,95%,92%,35,--,--,--,--,--,--,--,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,34,--,--,--,--,--,--,--,2,2,0,--,--,--,--,--,--,--,--,--,--,0,3,18,18
Ravenshoe State School,Ravenshoe,21,4,1,16,3,4,--,3,76%,50%,4,4,1,3,4,2,--,--,--,--,16,12,2,7,8,1,--,--,--,1,,,,,,,4,1,3,--,1,3,--,--,--,--,--,16,3,13,3,9,9,3,--,--,--,1,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,127,63,--,68,20,56,--,20,80%,86%,63,30,6,16,11,6,--,--,--,6,64,38,14,24,5,7,--,--,--,5,,,,,,,56,43,20,4,9,5,4,--,--,--,5,71,20,48,16,31,11,9,--,--,--,6,1,11,8,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,9,--,9,1,--,--,--,0,11%,--,,,,,,,,,,,,,,,,,,,,,9,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
