School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Redcliffe State High School,Redcliffe,128,104,--,118,20,63,--,0,99%,96%,104,95,16,76,63,20,--,--,--,14,24,23,4,18,10,1,--,--,--,3,,,,,,,63,59,53,--,38,30,9,--,--,--,11,65,45,65,20,56,43,12,--,--,--,6,9,18,19,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,151,138,--,73,7,129,--,2,93%,96%,138,70,6,17,56,14,--,--,1,12,13,3,1,--,3,--,--,--,--,2,,,,,,,129,119,58,2,8,52,9,--,--,1,9,22,19,15,5,9,7,5,--,--,--,5,38,33,26,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,13,--,13,2,--,--,--,0,15%,--,,,,,,,,,,,,,,,,,,,,,13,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,123,123,--,49,18,86,--,0,100%,100%,123,49,18,6,49,26,--,--,--,17,,,,,,,,,,,,,,,,,86,86,12,--,--,12,--,--,--,--,9,37,37,37,18,6,37,26,--,--,--,8,22,29,22,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,67,57,1,14,12,51,--,3,91%,96%,57,10,8,--,1,5,--,--,--,2,9,4,4,--,--,--,--,--,--,1,,,,,,,51,49,5,4,--,--,3,--,--,--,3,15,8,9,8,--,1,2,--,--,--,--,7,16,14,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,20,11,--,7,--,11,--,5,70%,100%,11,4,--,1,3,--,--,--,--,1,9,3,--,--,2,1,--,--,--,2,,,,,,,11,9,3,--,--,3,--,--,--,--,1,9,2,4,--,1,2,1,--,--,--,2,0,4,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,235,170,--,132,40,123,--,13,92%,98%,170,86,34,41,35,20,--,--,14,12,65,46,6,41,10,--,--,--,1,4,,,,,,,123,114,42,20,7,22,11,--,--,15,7,112,56,90,20,75,23,9,--,--,--,9,16,41,40,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,85,53,--,42,8,40,--,11,79%,90%,53,28,4,14,10,2,--,--,--,2,32,14,4,8,2,--,--,--,--,5,,,,,,,40,30,15,3,4,8,2,--,--,--,4,45,23,27,5,18,4,--,--,--,--,3,3,5,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,52,47,--,25,5,40,--,4,90%,91%,47,25,5,9,23,1,--,--,1,--,,,,,,,,,,,,,,,,,40,39,18,2,5,17,1,--,--,1,--,12,8,7,3,4,6,--,--,--,--,--,12,10,12,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,6,--,3,1,--,--,--,3,17%,--,,,,,,,,,,,,,,,,,,,,,3,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,2,--,2,1,1,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,2,1,1,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,117,64,--,54,18,41,--,28,70%,88%,64,36,12,9,24,11,--,--,--,2,53,18,6,9,7,--,--,--,--,3,,,,,,,41,34,15,1,3,10,5,--,--,--,2,76,30,39,17,15,21,6,--,--,--,3,5,7,8,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,47,32,--,34,16,18,--,4,89%,87%,32,24,9,10,16,1,--,--,1,4,15,10,7,2,5,1,--,--,--,1,,,,,,,18,17,10,2,8,5,--,--,--,1,2,29,15,24,14,4,16,2,--,--,--,3,2,4,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,29,9,--,21,1,9,--,3,79%,60%,9,7,--,5,5,--,--,--,--,--,20,14,1,7,8,--,--,--,--,--,,,,,,,9,5,4,--,2,3,--,--,--,--,--,20,4,17,1,10,10,--,--,--,--,--,0,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,9,--,9,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,83,42,1,72,12,34,--,5,88%,100%,42,41,5,38,9,6,--,--,--,3,40,30,7,27,3,3,--,--,--,3,1,1,--,1,--,--,34,20,28,4,25,4,2,--,--,--,3,48,22,43,8,40,8,7,--,--,--,3,2,9,9,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,195,146,1,172,43,111,--,4,96%,92%,146,130,28,115,63,7,--,--,1,17,48,42,15,39,25,--,--,--,--,7,,,,,,,111,99,94,8,82,30,3,--,--,1,12,83,47,78,35,72,58,4,--,--,--,12,13,26,33,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,179,164,--,93,14,136,--,6,94%,99%,164,89,11,3,80,10,--,--,6,6,15,4,3,--,2,--,--,--,--,1,,,,,,,136,130,65,7,--,63,4,--,--,6,3,43,34,28,7,3,19,6,--,--,--,4,19,27,35,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,22,15,--,12,5,11,--,3,82%,100%,15,9,2,--,7,4,--,--,--,2,7,3,3,--,2,--,--,--,--,--,,,,,,,11,10,6,2,--,5,1,--,--,--,--,11,5,6,3,--,4,3,--,--,--,2,4,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,73,65,--,8,5,67,--,2,90%,90%,65,7,4,--,--,7,--,--,5,3,8,1,1,--,--,--,--,--,--,2,,,,,,,67,62,4,3,--,--,4,--,--,5,4,6,3,4,2,--,--,3,--,--,--,1,16,23,21,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,76,71,--,37,23,57,--,0,96%,86%,71,35,22,23,22,11,--,--,--,8,5,2,1,1,--,--,--,--,--,--,,,,,,,57,52,18,6,13,4,2,--,--,--,6,19,19,19,17,11,18,9,--,--,--,2,7,15,14,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,185,131,2,71,19,102,--,24,81%,92%,131,53,12,17,29,11,--,--,--,14,52,18,7,5,7,2,--,--,--,7,,,,,,,102,87,30,6,4,21,8,--,--,--,16,81,44,41,13,18,15,5,--,--,--,5,12,20,25,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,73,45,--,63,9,24,--,6,90%,83%,45,42,6,35,29,6,--,--,--,4,28,21,3,17,8,--,--,--,--,--,,,,,,,24,22,21,3,16,17,2,--,--,--,--,49,23,42,6,36,20,4,--,--,--,4,2,5,6,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,59,54,--,34,7,53,--,1,95%,89%,54,32,7,--,30,8,--,--,--,3,5,2,--,--,2,--,--,--,--,--,,,,,,,53,49,29,5,--,27,6,--,--,--,3,6,5,5,2,--,5,2,--,--,--,--,10,10,17,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,14,--,14,13,2,--,--,0,93%,--,,,,,,,,,,,,,,,,,,,,,14,13,2,13,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,131,90,7,131,12,57,--,0,100%,94%,90,90,9,90,18,1,--,--,3,8,34,34,2,34,6,--,--,--,--,3,7,7,1,7,--,--,57,50,57,3,57,3,1,--,--,2,7,67,40,67,8,67,21,--,--,--,1,4,3,10,19,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,15,--,--,6,4,--,--,9,40%,--,,,,,,,,,,,15,6,4,2,5,--,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,125,116,--,72,9,93,--,4,94%,99%,116,70,8,20,54,1,--,--,--,1,9,2,1,1,--,--,--,--,--,--,,,,,,,93,90,50,1,6,48,--,--,--,--,--,32,26,22,8,15,6,1,--,--,--,1,24,23,32,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,111,108,--,102,29,101,--,0,100%,98%,108,99,27,--,95,24,--,1,2,3,3,3,2,--,3,--,--,--,--,--,,,,,,,101,100,92,22,--,88,23,--,1,2,3,10,8,10,7,--,10,1,--,--,--,--,21,35,22,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,139,128,--,62,20,120,--,0,98%,97%,128,54,16,13,42,4,--,--,5,8,11,8,4,1,5,--,--,--,--,1,,,,,,,120,115,44,8,4,36,3,--,--,5,7,19,13,18,12,10,11,1,--,--,--,2,16,37,46,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,136,51,2,49,17,73,--,32,57%,80%,51,22,5,2,8,13,10,--,--,1,83,27,12,8,11,6,--,--,--,5,,,,,,,73,48,21,4,1,7,12,10,--,--,2,61,3,28,13,9,12,7,--,--,--,4,7,21,21,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,129,116,--,--,--,106,17,6,90%,97%,,,,,,,,,,,13,--,--,--,--,--,--,--,--,2,,,,,,,105,99,--,--,--,--,--,--,--,--,1,,,,,,,,,,,,37,38,20,9,2,,,,,,,,,,,,2,1,--,--,--,--,--,--,--,--,1,3,7,4,2
Somerville House,South Brisbane,164,161,--,41,7,145,--,1,99%,98%,161,40,7,--,26,15,2,--,3,7,3,1,--,--,--,1,--,--,--,--,,,,,,,145,144,23,--,--,23,--,--,--,3,4,19,17,18,7,--,3,16,2,--,--,3,45,49,39,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,92,67,--,35,9,66,--,11,79%,83%,67,29,7,7,22,2,--,--,--,2,25,6,2,2,3,--,--,--,--,1,,,,,,,66,56,21,3,5,16,--,--,--,--,1,26,11,14,6,4,9,2,--,--,--,2,13,12,22,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,117,71,6,110,14,56,--,1,96%,95%,71,69,9,69,29,7,--,--,4,4,40,39,3,39,8,--,--,--,--,1,6,2,2,--,1,--,56,45,54,3,54,13,2,--,--,4,3,55,26,54,9,54,24,5,--,--,--,2,4,19,16,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,122,63,1,92,31,47,--,16,80%,86%,63,58,12,39,44,3,--,--,--,1,58,34,19,24,10,--,--,--,--,--,,,,,,,47,31,37,5,26,25,--,--,--,--,--,74,32,55,26,37,29,3,--,--,--,1,8,9,9,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,151,113,--,110,18,59,--,2,97%,96%,113,76,12,55,32,12,--,--,9,15,38,34,6,27,8,2,--,--,--,4,,,,,,,59,52,25,2,15,15,--,--,--,9,9,92,61,85,16,67,25,14,--,--,--,10,3,13,17,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,106,103,--,20,4,98,--,0,98%,97%,103,19,3,7,16,1,1,--,1,7,3,1,1,--,1,--,--,--,--,2,,,,,,,98,96,15,--,4,14,--,--,--,1,7,8,7,5,4,3,3,1,1,--,--,2,31,29,23,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,36,35,--,21,3,33,--,0,100%,96%,35,20,3,--,19,--,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,33,32,18,--,--,18,--,--,--,--,--,3,3,3,3,--,2,--,--,--,--,--,7,8,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,60,48,--,13,5,52,--,4,85%,97%,48,10,3,--,7,3,--,--,1,2,12,3,2,--,3,--,--,--,--,1,,,,,,,52,46,9,2,--,7,2,--,--,1,2,8,2,4,3,--,3,1,--,--,--,1,10,13,19,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,95,81,--,12,3,70,--,7,86%,94%,81,11,2,10,1,--,--,--,--,2,14,1,1,--,--,--,--,--,--,--,,,,,,,70,64,1,1,--,1,--,--,--,--,1,25,17,11,2,10,--,--,--,--,--,1,19,20,19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,48,37,--,12,6,37,--,1,79%,100%,37,11,5,1,5,1,--,--,2,4,11,1,1,--,1,--,--,--,--,1,,,,,,,37,27,5,1,--,5,--,--,--,2,4,11,10,7,5,1,1,1,--,--,--,1,2,8,10,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,97,72,1,49,7,47,--,12,86%,97%,72,38,3,24,28,--,--,--,--,--,24,11,4,8,4,--,--,--,--,--,,,,,,,47,45,15,1,3,13,--,--,--,--,--,49,27,34,6,29,19,--,--,--,--,--,2,17,13,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,161,142,--,60,36,120,--,4,93%,92%,142,52,29,--,40,14,--,--,2,12,19,8,7,--,4,1,--,--,--,--,,,,,,,120,110,32,13,--,26,4,--,--,2,9,41,32,28,23,--,18,11,--,--,--,3,14,26,41,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,136,119,--,75,20,83,--,4,94%,97%,119,66,15,39,58,--,1,--,--,4,17,9,5,4,5,--,--,--,--,2,,,,,,,83,78,29,--,9,26,--,1,--,--,3,53,41,46,20,34,37,--,--,--,--,3,13,24,29,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,54,37,--,15,1,20,--,14,74%,97%,37,12,1,4,6,3,--,--,--,9,17,3,--,2,--,1,--,--,--,4,,,,,,,20,20,6,--,1,5,1,--,--,--,4,34,17,9,1,5,1,3,--,--,--,9,0,2,2,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,24,21,--,19,2,12,--,0,96%,80%,21,17,2,15,--,7,--,--,--,1,3,2,--,2,--,--,--,--,--,--,,,,,,,12,11,7,--,5,--,5,--,--,--,1,12,10,12,2,12,--,2,--,--,--,--,2,1,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,111,109,--,49,22,77,--,0,100%,98%,109,47,20,24,26,16,1,--,1,8,2,2,2,--,2,--,--,--,--,--,,,,,,,77,77,20,6,9,10,4,--,--,1,3,34,32,29,16,15,18,12,1,--,--,5,21,27,21,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,70,58,--,51,18,23,--,4,93%,90%,58,44,15,28,41,3,--,--,--,5,12,7,3,4,3,--,--,--,--,1,,,,,,,23,20,9,3,1,7,1,--,--,--,1,47,38,42,15,31,37,2,--,--,--,5,2,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,68,64,--,28,7,50,--,2,94%,94%,64,28,7,14,20,5,--,--,--,5,,,,,,,,,,,,,,,,,50,48,13,4,4,10,--,--,--,--,2,18,16,15,3,10,10,5,--,--,--,3,11,7,19,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,107,91,1,36,6,89,--,2,93%,94%,91,28,5,20,9,2,--,--,1,7,15,7,1,5,2,--,--,--,--,2,1,1,--,1,--,--,89,79,22,2,16,6,1,--,--,1,5,17,12,13,4,9,5,1,--,--,--,4,20,19,30,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,92,85,--,37,17,66,--,3,97%,98%,85,33,15,9,16,2,--,--,--,5,7,4,2,2,2,--,--,--,--,--,,,,,,,66,66,23,8,7,13,--,--,--,--,3,26,19,14,9,4,5,2,--,--,--,2,8,22,20,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,30,20,--,22,9,17,--,1,90%,100%,20,15,4,12,9,--,--,--,--,--,10,7,5,2,2,--,--,--,--,1,,,,,,,17,14,10,--,8,5,--,--,--,--,--,13,6,12,9,6,6,--,--,--,--,1,5,3,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,192,184,--,24,3,180,--,1,98%,97%,184,20,2,16,--,4,--,--,--,8,8,4,1,3,--,--,--,--,--,1,,,,,,,180,177,14,--,11,--,3,--,--,--,9,12,7,10,3,8,--,1,--,--,--,--,65,58,35,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,117,93,--,72,21,81,--,2,96%,98%,93,53,12,41,20,5,--,--,3,6,24,19,9,15,2,--,--,--,--,1,,,,,,,81,73,38,7,28,13,3,--,--,3,6,36,20,34,14,28,9,2,--,--,--,1,7,25,24,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,235,179,1,89,14,169,--,11,88%,96%,179,62,7,39,46,2,--,--,--,6,55,27,7,22,12,1,--,--,--,5,,,,,,,169,149,36,--,14,31,--,--,--,--,9,65,30,53,14,47,27,3,--,--,--,2,39,48,44,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,18,17,--,13,5,7,--,0,100%,100%,17,12,4,4,7,--,--,--,1,--,1,1,1,--,--,--,--,--,--,--,,,,,,,7,7,3,1,1,2,--,--,--,1,--,11,10,10,4,3,5,--,--,--,--,--,0,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,175,158,--,32,12,136,--,3,92%,99%,158,29,10,20,3,1,--,--,1,8,17,3,2,--,1,1,--,--,--,2,,,,,,,136,125,6,1,3,2,--,--,--,1,6,39,33,26,11,17,2,2,--,--,--,4,30,53,33,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,49,41,--,15,2,42,--,0,90%,94%,41,12,2,10,3,--,--,--,1,1,8,3,--,3,--,--,--,--,--,--,,,,,,,42,37,9,1,7,3,--,--,--,1,1,7,4,6,1,6,--,--,--,--,--,--,9,12,12,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,111,103,--,28,8,83,--,4,94%,96%,103,27,8,10,23,2,--,--,2,8,8,1,--,1,--,--,--,--,--,--,,,,,,,83,80,12,4,3,11,1,--,--,2,3,28,23,16,4,8,12,1,--,--,--,5,11,17,26,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,136,126,--,33,8,113,--,1,98%,95%,126,26,8,7,15,7,--,--,--,6,10,7,--,4,3,--,--,--,--,3,,,,,,,113,107,19,4,10,6,2,--,--,--,4,23,19,14,4,1,12,5,--,--,--,5,34,39,23,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,151,128,1,71,14,103,--,8,93%,96%,128,59,11,19,44,2,--,1,--,3,22,11,3,6,6,2,--,--,--,1,1,1,--,--,1,--,103,97,38,--,4,35,--,--,--,--,2,47,31,32,14,21,15,4,--,1,--,2,23,17,34,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,129,115,--,58,10,100,--,5,93%,97%,115,53,8,5,37,20,1,--,--,6,14,5,2,1,4,1,--,--,--,1,,,,,,,100,93,35,3,--,26,10,--,--,--,3,29,22,23,7,6,15,11,1,--,--,4,11,27,31,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,65,58,--,37,9,41,--,3,94%,89%,58,34,7,2,30,2,--,--,--,3,7,3,2,--,2,--,--,--,--,1,,,,,,,41,40,20,6,--,17,2,--,--,--,2,24,18,17,3,2,15,--,--,--,--,2,9,13,10,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,104,89,--,37,28,54,--,4,89%,97%,89,33,25,19,3,1,--,--,4,2,15,4,3,1,--,--,--,--,--,1,,,,,,,54,46,3,2,1,1,--,--,--,4,1,50,43,34,26,19,2,1,--,--,--,2,12,12,20,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,123,96,--,76,12,65,--,9,89%,95%,96,62,8,29,39,23,--,--,5,11,27,14,4,8,7,2,--,--,1,3,,,,,,,65,58,28,1,5,21,8,--,--,6,5,58,38,48,11,32,25,17,--,--,--,9,7,16,16,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,96,77,--,19,8,78,--,7,83%,97%,77,16,6,--,11,2,--,3,--,6,19,3,2,--,1,--,--,--,--,4,,,,,,,78,69,11,2,--,8,2,--,1,--,3,18,8,8,6,--,4,--,--,2,--,7,16,21,19,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,77,67,1,26,5,65,--,3,92%,94%,67,22,5,9,13,1,--,--,--,3,9,4,--,3,2,--,--,--,--,--,,,,,,,65,61,19,4,5,12,--,--,--,--,2,11,6,7,1,7,3,1,--,--,--,1,12,26,12,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,117,102,--,66,9,70,--,2,97%,94%,102,54,9,53,22,1,1,--,--,9,15,12,--,12,2,--,--,--,--,--,,,,,,,70,68,22,--,22,10,--,--,--,--,3,47,34,44,9,43,14,1,1,--,--,6,16,17,24,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,52,48,--,21,3,31,--,1,96%,83%,48,19,3,--,19,--,--,--,--,3,4,2,--,--,2,--,--,--,--,--,,,,,,,31,29,4,2,--,4,--,--,--,--,1,21,19,17,1,--,17,--,--,--,--,2,6,5,7,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,251,204,--,100,16,207,--,6,89%,94%,204,81,14,10,67,13,--,--,--,4,47,19,2,6,13,--,--,--,--,--,,,,,,,207,180,68,8,4,57,7,--,--,--,4,44,24,32,8,12,23,6,--,--,--,--,27,53,72,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,164,152,--,57,9,154,--,4,94%,97%,152,55,8,23,23,14,4,--,--,8,12,2,1,1,--,1,--,--,--,2,,,,,,,154,147,51,6,19,21,13,4,--,--,10,10,5,6,3,5,2,2,--,--,--,--,37,38,45,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,108,81,--,89,9,12,--,11,90%,99%,81,73,5,49,64,11,--,--,--,4,27,16,4,7,8,--,--,--,--,1,,,,,,,12,11,11,--,6,9,1,--,--,--,1,96,70,78,9,50,63,10,--,--,--,4,2,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
